,title,vector,cluster
554,fürstenfeldbruck,"[-0.52717   -0.17978    0.0022651  0.91985   -0.077771   0.18564
 -0.35348   -0.20656   -0.62573    0.14252    0.33651   -0.3879
 -0.18929    0.26938   -0.061544  -0.019186   0.063935  -0.50072
  0.52854   -0.16957   -0.061522   0.6671     0.17547    0.012064
 -0.88741    0.022872   0.25305    0.17319    0.51322    0.29555
  0.27007    0.23823    0.061388   0.34524    0.32036    0.24584
  0.17007   -0.40117   -0.040525  -0.3632     0.39853   -0.42895
 -0.20404    0.14333   -0.39286    0.096459   0.73508    0.17886
 -0.49415    0.021441  -0.33862    0.42466   -0.34381    0.088584
 -0.30547    0.16856    0.26941   -0.18527   -0.04367   -0.19
  0.083149  -0.029194  -0.013207   0.66787   -0.2641    -0.35352
 -0.40988   -0.906     -0.68854    0.28698    0.47771   -0.80503
  0.29763    0.55804   -0.44788    0.29642    0.39446   -1.075
  0.66144    0.58193   -0.70452   -0.50006    0.10129    0.0083829
  0.84488    0.15431    0.21057    0.37549    0.27391    0.52773
  0.070219  -0.18771    0.20327    0.56025    0.6105     0.60694
  0.98917    0.40388   -0.23056    0.028974 ]",0
555,mutlu,"[ 0.55274   0.10079   0.61222   0.023182  0.20904  -0.71304  -0.50895
  0.31396  -0.27815   0.82566  -0.024859  0.29197  -0.047894 -0.24261
 -0.50716   0.69836   0.13194   0.068279 -0.55707  -0.20869  -0.047083
  0.5569   -0.22355   0.48408  -0.39464   0.13753  -0.22414   0.10045
  0.20467   0.35181  -0.20532  -0.57327   0.21865   0.75514   0.25221
 -0.27782  -0.12302   0.91308  -0.35513  -0.31103   0.1039    0.24276
  0.40324  -0.31244   0.018978 -0.18131   0.39807   0.19152   0.10579
  0.37597  -0.21605   0.29155   0.69084   0.87799   0.25255   0.67047
  0.43504   0.5854   -1.0179    0.38239   0.45146  -0.74442   0.50246
  0.36866   0.73001   0.59918   0.32291  -0.020269 -0.60356  -0.17923
 -0.23829   0.45961   0.46972   0.86441   0.76211   0.90289  -0.061628
 -0.84996   0.20478   0.18479   0.29604  -1.037    -0.15978  -0.32919
  1.0418   -0.20641  -0.62415  -0.3073   -0.75537   0.068942  0.29775
  0.66002   0.040488 -0.96854  -0.528    -0.49159  -0.020917  0.15879
 -0.69449  -0.090873]",0
556,lvr,"[ 1.4108e-01 -1.2438e-01 -5.9382e-02 -1.4197e-02 -3.4731e-03 -2.1126e-01
  3.0520e-01  2.9428e-01  4.4691e-01 -1.6150e-01  5.6050e-01 -2.7034e-01
  7.3575e-02 -3.4183e-01 -3.0084e-02 -9.5193e-02 -2.9563e-02 -3.2513e-01
  3.9179e-01  1.3767e-03 -5.7472e-01  1.6824e-01 -5.5746e-01 -6.8783e-02
 -3.1638e-01 -3.5023e-01 -5.0853e-02  5.8817e-01 -2.1528e-01 -5.3070e-02
 -4.2006e-01 -1.0054e-02  1.5173e-01 -3.5713e-01  7.9974e-04 -9.4965e-02
  9.2490e-02 -3.0895e-01  1.2507e-01  3.9056e-01  1.9085e-01  1.1941e-01
 -1.7015e-01 -8.3576e-02  6.1775e-02 -5.7184e-01 -1.2540e-01 -2.3482e-01
 -3.7204e-02  1.8900e-01  1.3468e-01  1.8976e-01  3.7749e-01 -2.0085e-01
  6.5976e-02  8.6955e-01 -1.0659e-01  2.7841e-01 -5.2113e-01 -2.6700e-01
 -6.6731e-04 -3.5372e-01 -6.1340e-02  1.0876e-01 -1.6578e-01  1.2560e-01
 -7.5023e-01 -7.9794e-01  3.6667e-02  1.1002e-01  1.9708e-01  3.2531e-01
  2.6508e-01  4.1375e-01  3.6651e-02 -8.9818e-02 -3.0156e-01  1.2502e-01
  1.7627e-01 -3.0822e-02 -6.9505e-01  4.2768e-02  3.2247e-01  2.4161e-01
  3.2331e-01  1.5647e-01  3.0800e-01  6.4743e-02  7.3296e-02  9.3228e-02
  2.6386e-01 -1.2819e-02  1.7550e-01 -2.2024e-01  2.6728e-01 -1.7380e-01
  3.3659e-01  2.1176e-01 -2.4469e-01 -9.3169e-03]",0
557,eltville,"[-0.094147  -0.025201  -0.097705   0.15374   -0.17719    0.13369
 -0.10072    0.22307    0.40906    0.061987   0.065935   0.050098
 -0.11659    0.044987  -0.054802  -0.21752   -0.1298    -0.060357
  0.18281    0.093372   0.029604   0.4812    -0.23964   -0.1956
 -0.31297   -0.26855    0.43048    0.32589   -0.0069713  0.16513
 -0.19166   -0.2194     0.38809    0.13678    0.10927   -0.40437
 -0.263     -0.41351    0.13888   -0.26497    0.19195   -0.080933
 -0.27467    0.30685   -0.48424   -0.12175    0.23813    0.16487
 -0.022142   0.2042    -0.049435   0.18747   -0.12836   -0.30076
 -0.30736    0.45136    0.058514  -0.16339   -0.55827   -0.44848
  0.20801   -0.057042   0.068787  -0.27188   -0.39076    0.074066
 -0.53758   -0.5       -0.79362   -0.10216    0.022967  -0.19447
 -0.022365   0.15314    0.052635   0.22319    0.53981   -0.30461
  0.41309    0.13299   -0.39493   -0.0017413  0.17816    0.023926
  0.50557    0.23513   -0.20822    0.15033    0.27059    0.3344
  0.25963    0.25496    0.15797    0.14419    0.1258    -0.0035343
  0.27405    0.52284   -0.17586    0.29754  ]",0
558,maidan,"[-0.41061   -0.80384   -0.4221     0.75977   -0.5319     0.02592
 -0.34455    0.47306   -0.26173    0.57541   -0.32879    0.72295
 -0.065836  -0.69308    0.56023    0.086194  -0.059091   0.24165
  0.17036   -0.77678    0.72029    0.27275    0.57959   -0.20652
 -0.33607    0.46338    0.37719    0.014472  -0.28435    0.17151
  0.004811  -0.36905    0.48029    0.40932    0.29202    0.16087
  0.74189    0.51889   -0.6089     0.0018747  0.18021    0.1804
  0.19797   -0.69945   -0.29631   -0.54589    0.2471    -0.046993
  0.16038    1.0195    -0.66569    0.0050526  0.21564    0.14644
 -0.83828    0.16523    0.40243    0.22821   -0.29186   -1.043
 -0.52761    0.31473   -0.64019    0.50256   -0.42251    0.26558
  0.085128  -0.84577   -0.63836    0.55222   -0.041864  -0.98669
  0.024739   0.10396   -0.5307    -0.65192    0.71641    1.165
 -0.0018797  0.25348   -0.51951    0.3413    -0.18039   -1.3877
  0.32329    0.74983   -0.10544    0.4803     0.7358     0.68131
  0.39884   -0.18841    0.60864    0.51453   -0.17931    0.14255
  0.18571    0.31865   -0.061192   0.95462  ]",0
559,stolberg,"[ 0.52792   -0.65044    0.25198   -0.81548   -0.087568   0.39982
 -0.75324   -0.62166    0.33947    0.27018    0.20207   -0.060894
 -0.56068    0.063924   0.19222   -0.61495    0.027904  -0.39976
 -0.0046547 -0.89609    0.23925   -0.55815   -0.1819     1.1415
 -0.25431   -0.30368   -0.28576   -0.14069    0.17938    0.27244
  0.27852   -0.063292   0.4987     0.012745   0.0073122 -0.49769
  0.18633   -0.49892   -0.18039    1.0934     0.10717    0.42166
 -1.1414     0.78045   -0.48883   -0.41198    0.046989  -1.0316
 -0.20381    0.13192    0.57164    0.094946  -0.69761    0.033328
 -0.91925    0.29106    0.031702  -0.28764   -1.0691    -0.69662
  0.24865   -0.17627    0.399      0.011061   0.28213   -0.10959
  0.38363   -0.21115   -0.046646   0.20296   -1.0451    -0.20932
 -0.075631   0.025257   0.015586  -0.22809    0.83641   -0.45544
  0.51017    0.57158   -1.4522     0.4424     0.32773    0.17449
  0.28764   -0.10283   -0.33615   -0.47032    0.0018889 -0.44085
 -0.25001   -0.58568    0.22415   -0.42315    0.079052   0.58898
 -0.32171    0.2297     0.079779   0.10308  ]",0
560,ambros,"[-0.070615  -0.27365   -0.32355    0.30539    0.17582   -0.33594
  0.37557   -0.49408   -0.12882   -0.4897     0.075299   0.020891
  0.082524  -0.22254    0.11523   -0.012979  -0.33415    0.45645
 -0.24316   -0.048809  -0.35906    0.23407    0.018855  -0.23011
 -0.68786    0.018736   0.19983    0.30192    0.12819    0.17215
  0.10473   -0.57323    0.27236   -0.096112  -0.26277   -0.032441
  0.19926    0.13877    0.090743  -0.14567    0.29098    0.29421
  0.21777    0.18004   -0.32854   -0.12532    0.05912   -0.13316
  0.34492    0.48014    0.52398   -0.22153   -0.24647   -0.20814
  0.30483    0.6943     0.14941    0.86309   -0.86372   -0.44846
  0.18951   -0.53021    0.36042    0.16996   -0.59737    0.2827
 -0.267     -0.020058  -0.37881    0.14001    0.098973   0.22354
  0.20941    0.16162   -0.40515    0.54874   -0.18643    0.026841
  0.11003   -0.10405   -0.34997   -0.037455   0.10354   -0.19419
  0.22476    0.24752    0.10585   -0.092549  -0.51167    0.2991
  0.28331   -0.14448    0.09096    0.0026884  0.37537   -0.29576
  0.0091658  0.0034623 -0.46101    0.10595  ]",0
561,alsdorf,"[ 3.0474e-03 -3.9813e-01 -4.1405e-01  2.3593e-01  3.9913e-01  1.9415e-02
 -5.2285e-02  1.0863e-01  1.6270e-01 -2.1417e-01 -2.9210e-01  2.8251e-01
 -3.2890e-01  2.5158e-01 -4.6392e-02  1.9337e-01 -3.6036e-01 -3.9770e-02
 -1.8580e-01 -1.1660e-01 -6.6936e-01  1.1628e-01  1.4785e-01  1.8914e-01
 -2.2532e-01  1.7703e-02 -1.9193e-01  1.6799e-02  2.2691e-02 -2.4304e-01
  3.6332e-01 -3.3753e-01  1.5425e-01 -3.4332e-02  1.3285e-01 -1.6447e-01
  1.7066e-01 -8.1629e-01 -4.6360e-01 -1.2782e-01 -1.0101e-01  1.6148e-01
 -3.3531e-01  1.4889e-01 -3.2422e-02  8.6017e-02  1.1764e-01 -1.1553e-01
  2.7524e-01  1.5441e-01 -7.5716e-02 -8.3703e-02  1.4772e-01 -5.5225e-01
 -4.7364e-02  6.4053e-01 -4.8947e-01 -2.2658e-01 -5.6038e-01 -8.4474e-01
  9.6583e-02 -2.0247e-01  2.2516e-01 -1.4735e-01 -5.3687e-01  2.3729e-01
 -2.6489e-01  1.4656e-01 -7.0696e-01  5.1776e-02  3.1250e-01  2.6932e-01
  2.9142e-04  4.3861e-01  1.5819e-01 -1.1999e-01  1.6524e-01 -4.0304e-01
  5.9009e-01  2.4917e-01 -4.1849e-01  3.6263e-01 -5.9409e-02 -2.7524e-01
  2.0870e-01 -8.2006e-02 -3.1547e-01 -2.4471e-01 -2.2006e-01 -6.3282e-02
  3.9540e-01 -1.3959e-01  2.3613e-01  2.0679e-01  5.0358e-01 -1.0846e-01
  1.2384e-01 -2.3141e-01 -4.4263e-01 -1.5801e-01]",0
562,bielefeld,"[-0.18958    0.7589     0.27973   -0.3138    -0.30073    0.36142
  0.22142   -0.27007   -0.1485     0.3078     0.32119   -0.63184
 -0.31076    0.6691    -0.15342    0.42254    1.1142    -0.41161
 -0.34118   -0.26511   -0.17098    0.029374   0.20413    0.95275
 -0.0047792 -0.52132    0.21091    0.50586   -0.36415   -0.7609
 -1.1369     0.18197   -0.51503    0.77026   -0.81616    0.6161
 -0.089017  -0.2605    -0.45411    0.80465    0.65717   -0.57869
 -0.065914   0.982     -0.4632    -0.56699    1.0635     0.48791
  0.26915    0.45926   -0.34889   -0.35744   -1.2028     0.92923
 -0.70461    0.10304    0.14455   -0.95726   -1.3719    -0.098522
  0.14493   -0.38451   -1.2554    -0.41856   -0.029357   0.37493
 -0.39988    0.7475    -1.0832     0.40907   -1.4439     0.10404
  1.127     -0.30543   -0.43095   -0.41661    0.63833   -0.28638
  0.048413   0.05734   -0.082523  -0.74403   -1.086      0.1414
 -0.30764   -0.22991   -0.65337    0.90347    0.107     -0.20637
  0.16182    0.48979    0.17332    1.1048    -0.50939   -0.55067
  0.55926    0.74528    0.38382   -0.22807  ]",0
563,leder,"[ 0.12455   -0.41871   -0.93269   -0.88972    0.2256    -0.15788
 -0.17315   -0.078388  -0.16266    0.098369   0.18151    0.29274
 -0.23575    0.28527    0.71863    0.21881    0.070304   0.32519
 -0.11817    0.4404     0.0028215  0.5219    -0.15288   -0.063849
  0.2548     0.68912   -0.069953   0.088518  -0.0058796 -0.73458
 -0.34634    0.26657    0.10247    0.55918   -0.68551    0.22915
  0.93752    0.038553  -0.1028     0.017107   0.089521   0.52529
 -0.19435    1.3711    -0.14944    0.17029   -0.061733   0.62751
 -0.23469    0.50723   -0.3881    -0.28672    0.38578   -0.064543
 -0.092453   0.24262    0.29638    0.57448   -0.23455   -0.36152
  0.41696   -0.41038    0.7688     0.16516    0.019787   0.0092987
 -0.13511    0.1768    -0.23021    0.35726    0.62344   -0.17198
  0.0028517  0.11252   -0.039021  -0.16542   -0.3666    -0.79525
  0.53691   -0.13047   -0.5702    -0.94477   -0.36023    0.39128
 -0.0051228 -0.19344   -0.095633  -0.21616   -0.84744   -0.26688
  0.86741    0.2906     0.11081   -0.2217     0.63012    0.23225
  0.31125   -0.14125   -0.63091    0.78063  ]",0
564,hotel,"[ 0.43044  -0.71716   0.13989   0.59311  -0.16727   0.56128   0.26267
  1.0409    0.16958   0.13956   0.84838   0.044141 -0.11395   0.41505
 -0.3358   -0.18848   0.14697  -0.26797  -0.67836  -0.22267   0.4785
  0.044884 -0.45976  -0.9213   -0.13276  -0.59018  -0.11978  -0.65691
 -0.66913  -0.68945   0.15286   0.24037   0.47138   0.70435   0.34503
  0.87025   0.15523   0.36412   0.44747  -0.76258   0.35414  -0.37684
  0.41867   0.018389  1.354     0.7044   -0.72882   0.42007   0.71135
 -0.054889 -0.57144  -0.43106   0.23052   0.44468  -0.28876  -2.6536
 -0.33392   0.01417   1.4267    0.029696 -1.0524    0.73273   0.21223
 -0.39279  -0.56856  -0.14502   0.52521  -0.031538 -0.018904 -0.030501
 -0.79797  -0.4854   -0.045458 -0.51708  -0.067988 -0.30581   0.91789
 -0.16784  -0.77955   0.2369    0.50186  -0.53749   0.525     0.023292
  0.15066  -0.35357  -0.30374  -0.56657  -0.40158  -0.61105   0.53675
 -0.59946   0.74521  -0.48801  -0.85378   0.88025   0.054334  0.082734
  1.2884   -0.019587]",0
565,lübbecke,"[ 0.33482   -0.45778    0.28884    0.11249   -0.26519    0.044757
 -0.064024  -0.072221   0.39251   -0.040359  -0.045272   0.034925
 -0.12155   -0.10174   -0.079229  -0.1354     0.017881   0.25469
  0.30595   -0.13993   -0.26042    0.046947  -0.013795  -0.51112
 -0.48045   -0.12883    0.093864   0.24231   -0.27694   -0.17965
 -0.0997    -0.42406    0.2074     0.15661   -0.01909   -0.083123
  0.36923   -0.088406   0.027137  -0.095797  -0.047545   0.25623
 -0.14076    0.23993   -0.36158    0.14161    0.3914    -0.038421
 -0.0028766  0.21272   -0.17455    0.13628    0.2316    -0.56426
 -0.064036   0.60532   -0.18042   -0.51092   -0.62098   -0.73107
 -0.040236  -0.15121    0.16887   -0.035797  -0.12897    0.24213
 -0.14752   -0.40869   -0.10049   -0.07815   -0.0057221  0.093749
  0.037141   0.38376   -0.02952   -0.22713    0.58017    0.091828
  0.27833    0.60966   -0.5        0.50194   -0.095968   0.2797
  0.63663    0.22287   -0.44986   -0.23055    0.4438     0.42934
 -0.14478    0.091505  -0.13004    0.026609   0.028998   0.071407
  0.27807    0.34251   -0.33818   -0.033169 ]",0
566,starnberg,"[ 6.0628e-02 -4.2775e-01  3.5469e-01  4.1395e-01 -1.9493e-01 -4.7346e-01
  1.9176e-01 -1.6841e-01 -3.0669e-01 -4.6910e-04 -5.4283e-02 -5.1453e-02
 -2.5344e-01  6.0322e-01  1.5447e-01  2.2598e-01 -5.0424e-01 -4.4454e-01
 -7.8132e-03 -3.9301e-01 -3.6513e-01  6.7624e-01 -8.0070e-02  3.5622e-01
 -6.2347e-01 -2.2919e-01 -6.8535e-01 -1.4262e-02  1.3005e-01  4.5186e-01
 -2.3023e-01  1.5981e-01  6.5813e-01  5.4422e-01  2.7684e-01 -1.5567e-01
  5.3926e-01 -4.1593e-01  4.2992e-01  7.5451e-02  5.6262e-01 -2.8120e-01
 -6.6867e-01 -3.1715e-01 -3.9623e-01  2.7429e-01  5.7541e-01 -2.9434e-01
 -2.1250e-01  6.0563e-01  7.4610e-02  9.1819e-02  2.4043e-01 -2.9180e-01
 -3.7545e-01  1.0916e-01  2.7710e-01 -8.7427e-01 -6.3052e-01 -6.4784e-01
  1.7049e-01 -1.5656e-02  3.5945e-02  2.3356e-01  1.6206e-01  6.9068e-01
  3.3816e-01 -6.6351e-01 -4.9887e-01  3.2284e-01 -3.1229e-01 -2.4530e-01
  1.3114e-01  4.4850e-01 -1.1087e+00 -1.1603e-01  5.5185e-01  9.9131e-02
  6.7467e-01  5.9686e-02 -1.2012e+00  4.1671e-01  1.7331e-01 -1.0795e-01
  7.4941e-01 -3.9618e-01 -1.4484e-01  5.7636e-01  2.0569e-01  7.5627e-01
 -1.7368e-01 -2.2776e-01  3.0728e-01  6.3756e-01  4.5452e-01  4.7115e-01
  2.5098e-01  5.1277e-01  7.2367e-01 -6.4014e-02]",0
567,football,"[ 0.43865    0.10537    0.45972   -1.0724    -1.2471     0.76351
  0.47528    0.083857  -0.9127    -0.27328   -0.018591  -1.184
  0.22748    0.16847   -0.52158    0.11339    1.3757     0.11892
 -0.37683    0.51149   -0.8833     0.96259    0.18143   -0.407
  0.036181  -0.74432   -0.0027401 -0.70068    0.53103    0.45114
 -0.72884    1.0631    -0.28008   -0.63848    0.15645   -0.46927
 -1.0071     1.033     -1.4354    -0.27485    0.048984   0.13951
  0.43072   -0.78791    0.41097    0.58509    1.0155    -0.1839
  0.27487   -0.90866   -0.30441   -0.17396    0.020941   0.62813
  0.10978   -2.3885    -0.56364   -0.27193    0.98728    0.70608
 -0.512      0.52636   -0.78503   -0.68714    0.38121    0.097582
 -0.20237    0.43208   -0.30527    0.57925    0.62619   -0.47415
  0.33834   -0.28421   -0.097465   0.19597    0.54849    0.59918
 -0.41576    0.1021     0.6766     0.0042009 -0.12354   -0.76613
 -0.27436   -0.68248   -1.0789    -0.16708    0.81671    0.026999
 -0.38707    0.40448   -1.0995     0.64718   -0.12802   -0.26084
 -0.96701    0.88078    1.012     -0.022223 ]",0
568,handball,"[ 0.73805   -0.092365   0.28567   -0.30189   -0.49418    1.1143
 -0.33014    0.25902   -0.07188   -0.31644    0.48783   -0.80353
 -0.0113    -0.3909    -0.68597    1.5684     0.16295   -0.17071
 -0.50398   -0.29607   -0.77961    1.0995     1.2866     0.81831
 -0.2516    -0.16202   -0.018524  -0.54239    0.52171   -0.36647
 -1.1022     0.58036    0.081322  -0.75738    0.9049    -0.83526
 -0.46678    1.4825    -1.4475    -0.49875    0.21923    0.82489
 -0.19062   -0.61083    0.59116    0.39474    0.90978    0.075906
 -0.50818   -0.16425   -0.62709    0.071583  -0.2279     0.64484
 -0.30119   -0.52564   -0.51288    0.21911    0.16143    0.34469
 -0.6191     0.14443    0.20417    0.3776     0.25191   -0.65062
 -0.43878    0.2791    -0.62984    0.14943    0.19292   -0.63721
  1.0597     0.42176    0.072873   0.22608    0.74048    0.21019
  0.11496    0.0037594  0.32703   -0.2707     0.6037    -0.35248
 -0.049103  -0.62688   -0.51422    0.30373    0.99241   -0.42541
 -0.46424    0.19868   -0.59283    0.7145     0.95107    0.14754
 -1.095      0.26348    0.70268   -0.5251   ]",0
569,cartoon,"[ 0.19938  -0.14448  -0.18387  -0.95868   0.48237   0.41108  -0.35238
 -0.2809   -0.47833  -0.20222  -0.41245  -0.64694   0.31756  -0.64628
  0.63044   1.7185   -0.091774  0.18444   0.50971   0.051045  0.50987
  0.053214  0.40989  -0.52099   1.1479    0.15771  -0.03638   0.75162
 -0.3106    0.96691   0.36151   0.43791  -0.24416   0.31527  -0.32885
  0.47278  -0.13566  -0.29251  -0.47803  -0.66473   0.18687   0.48986
 -0.96301   0.51962  -0.29515   0.3121    0.15588  -0.19172   0.22704
  0.33786  -0.51577   0.066922  0.63031   0.86765  -0.26384  -1.5007
 -0.47272   0.65476   0.33721   0.36779   0.77712   1.3945    0.12004
 -0.67325   1.6516   -0.033188  0.20111   0.3914   -0.20924   0.36275
  0.43148  -0.2113   -0.40222   0.15569  -0.50935   1.0159    0.14186
  0.63168  -0.54954   0.42779  -0.91206  -1.0382    0.30431  -0.1808
 -0.99179  -0.19594  -0.68004   0.10486   0.75859   0.10485   0.63084
  0.52346   0.62874  -0.56842  -0.064668 -0.92541  -0.31969  -0.42669
  0.41073  -0.034654]",0
570,vegan,"[ 0.34993    0.30435   -0.14862   -0.40776   -0.14262    0.66348
  0.6332    -0.042985   0.54122    0.095839  -0.38515   -0.71912
  0.26289   -0.47359    0.36702    0.56177    0.0164    -0.19881
 -0.59002    0.037027   0.53898    0.41182    0.011063  -0.072432
 -0.44251    0.87767    0.077958  -1.4767    -0.87129    0.15153
 -0.4798     0.36063   -0.11354    0.074351   0.36111    1.0596
 -0.39623    0.59771   -0.38706   -0.72414   -0.11129    0.2363
  0.40375    0.12407    0.041193  -0.086652  -1.2023     0.33196
  0.14406    0.38915   -0.49173   -0.15978   -0.21484   -0.52645
 -0.93906    0.35813    0.19019    0.2702     0.61656   -0.25399
  0.14525   -0.19208   -0.026923  -0.63788    0.93114   -0.35323
 -0.24741   -0.76379   -0.029501  -0.34845   -0.50614    0.23731
  0.36203    0.93882   -1.0102    -0.16185   -0.52113   -0.8094
  0.32937   -0.32569   -0.54869    0.065144   0.015836   1.0512
  0.080054  -0.073218   0.22625    0.57021   -0.94938   -0.55957
  0.011074  -0.22022    0.77541   -0.0076365 -0.033463  -0.74148
 -0.0441    -0.16578    0.63118    0.74588  ]",0
571,isg,"[ 0.35455   0.70901   0.1564   -1.1353   -0.53581  -0.36471   0.12377
  0.5922    0.15421  -0.070149  1.0543   -0.206     0.79592   0.074455
 -0.42361   0.6578   -0.46504  -0.66201   0.26691  -0.077417 -0.23118
 -0.60993  -0.5309    0.31319  -0.5755   -0.45112   0.13911   0.39562
 -0.28599   0.12466  -0.11711  -0.19619  -0.62467  -0.2943    0.02864
 -0.27721   0.52929   0.29032  -0.097171 -0.029849 -0.72759   0.26107
 -0.65656  -0.13629  -0.52677  -0.001553 -0.56237   0.085106 -0.19402
 -0.33464   0.069753  0.52935  -0.052865 -0.45234  -0.23591   0.169
  0.20762  -0.78087  -0.6349   -0.21772   0.85695  -0.37467   0.51252
  0.26984  -0.25883  -0.20656  -0.25922   0.75773  -0.56655   0.10532
  0.46132   0.091036 -0.78262   0.59146  -0.082335 -0.42828   0.43501
 -0.34793  -0.12797  -0.28787  -0.016888  0.23149   0.018868  0.5595
  0.60212  -0.36238   0.94204  -0.10702   0.077974  0.12574   0.071755
 -0.45449  -0.12611   0.13384   0.81637  -0.19267  -0.26271  -0.10027
  0.45191   0.52472 ]",0
572,radolfzell,"[ 0.10327   -0.11338    0.11568    0.35386    0.08883    0.073393
 -0.090371  -0.087883   0.46141   -0.083114   0.42411   -0.20846
 -0.022322   0.090088   0.13439    0.0036028 -0.28066   -0.22258
  0.027847  -0.16877   -0.34719   -0.090825  -0.10225    0.20296
 -0.34852    0.10846    0.19211    0.21196    0.303      0.22877
 -0.061257  -0.14297    0.21757   -0.30894    0.027585   0.02962
  0.11527   -0.28635   -0.11522   -0.17787    0.10707   -0.10222
 -0.62744    0.077386  -0.57355   -0.28764    0.36426    0.094114
 -0.0084347  0.4739    -0.056511   0.46181    0.24783   -0.23349
  0.20672    0.52138   -0.091651  -0.35665   -0.83097   -0.49181
  0.018689  -0.1606     0.03928   -0.37677   -0.39201   -0.0077143
 -0.54246   -0.35756   -0.28163   -0.10397    0.016175  -0.020147
  0.31242    0.31563   -0.23522    0.11778    0.3576     0.10256
  0.68321    0.049464  -0.66123    0.16464    0.27462    0.025705
  0.45744    0.23282   -0.013096   0.21618   -0.034194   0.52052
  0.082625   0.23136    0.18588    0.27933    0.46874    0.095519
 -0.19522    0.59603   -0.28776   -0.13787  ]",0
573,polen,"[-0.032411  -0.89602   -0.24326    0.3944    -0.70717   -0.36409
  0.18331    0.2719     0.010119  -0.39394    0.11582   -0.17126
 -0.032822   0.39095   -0.2558     0.24131   -0.123     -0.031909
  0.15008    0.066318  -0.34819   -0.33107   -0.50602   -0.041959
 -0.20421    0.15037   -0.33606    0.27747   -0.25605    0.30278
 -0.029336  -0.17923   -0.16595    0.34708    0.32826   -0.43166
 -0.12062    0.15866    0.29976    0.18933    0.56231    0.39057
  0.26185    0.25932   -0.053192  -0.52764   -0.38247    0.01363
  0.070935   0.042117  -0.16657    0.0020381  0.19462   -0.66763
 -0.26579    0.43039    0.28215    0.0089807 -0.10183   -0.73416
  0.22604   -0.041025  -0.13844   -0.18124   -0.15532    0.097947
  0.12447   -0.64327    0.067431   0.3187     0.40719   -0.063545
 -0.31989    0.49696    0.27811    0.086074   0.45477    0.12215
  0.28677    0.49779   -0.16629   -0.33055    0.15673   -0.20412
  0.45546    0.091761  -0.59123    0.037929  -0.38026    0.4581
  0.031774  -0.12349    0.67444   -0.013004   0.53886    0.58611
  0.16789    0.40628   -0.72492   -0.12665  ]",0
574,doktor,"[-0.016646 -0.33952  -0.19505   0.53997  -0.52963   0.1781    0.34194
  0.042087 -0.69103   0.07159  -0.10934  -0.038923 -0.25574   1.2081
 -0.81678   0.015251 -0.33513   0.47351   0.47589   0.6404    0.022139
  0.088967 -0.83226   0.53834   0.55017   1.033     0.72417  -0.09542
 -0.3205   -0.70706  -0.60269  -0.21449  -0.801     0.39339  -0.40016
  0.64872   0.65969   0.32565   0.24356  -0.11127  -0.30788   0.66474
  0.2644    0.26842   0.11385   0.10212   0.22656   0.43617  -0.57582
  0.53437  -0.72038  -0.088717 -0.16148  -0.42662  -0.6242    0.32445
  1.1004    0.4416   -0.7927   -0.036035  0.81194   0.093688 -0.40401
  0.58544  -0.19012  -0.46754  -0.28775  -0.1071    0.16019   0.2524
 -0.28751  -0.27142   0.52252   0.50831  -0.13302   0.12126   0.14842
  0.09558   0.020025  0.47843   0.48043  -0.4231   -0.71225  -0.48109
 -0.015357 -0.13152  -0.39179  -0.056622  0.24151   0.28313   0.41663
  0.79897   0.46948   0.22002   1.2888   -0.10959   0.73917   0.42231
 -1.5503   -0.41121 ]",0
575,ilmenau,"[ 0.25507   -0.39325    0.28243    0.24529   -0.064734   0.016852
  0.13036    0.017776   1.0078    -0.1334     0.23833   -0.12166
 -0.15564    0.16949   -0.27956    0.47692   -0.079315  -0.22828
  0.31174   -0.20731   -0.23523    0.35598   -0.39183    0.60781
 -0.37148   -0.20448    0.039572   0.30711    0.30617   -0.44075
 -0.73421    0.13217    0.31837   -0.32405    0.090737  -0.58082
 -0.056053  -0.17783   -0.010695  -0.33971    0.0070342  0.05533
 -0.58724    0.041366  -0.36539   -0.14784    0.93362    0.39161
 -0.17587    0.78729   -0.037936  -0.10006    0.27051   -0.47419
 -0.24207    0.62332    0.1879    -0.78467   -0.71238   -0.64164
 -0.052747   0.05815   -0.022044  -0.022911  -0.52032    0.45665
 -0.24651   -0.099789   0.27355    0.25952    0.16092    0.11559
  0.55622    0.26158   -0.23547    0.60422    0.74277    0.078519
  0.48645    0.14478   -0.20577   -0.086571  -0.42993   -0.18328
  0.0069476  0.56017   -0.19297   -0.1796     0.080124   0.18837
  0.08509    0.067149  -0.099722   0.083482   0.37662    0.084605
  0.2693     0.16394    0.035132   0.34549  ]",0
