,title,vector,cluster
968,cruises,"[-6.2199e-02 -2.7111e-01  1.0710e-01  1.6230e-02  8.5498e-01 -2.4086e-01
  8.7508e-01  1.0420e+00 -1.0867e+00 -5.6174e-01  1.1816e-01  5.9493e-01
 -2.0320e-01  5.1343e-01  2.6139e-01 -1.2087e+00  1.5720e-01  1.0571e-01
 -1.7024e-01  4.7746e-01  5.0394e-01  1.4709e-01 -2.9342e-01  6.5873e-01
  1.7352e-01  4.2803e-01 -6.3727e-01 -6.5844e-04 -1.0514e-01 -1.2947e+00
 -6.2718e-01  5.7180e-02 -2.4692e-01 -6.2705e-01  1.0363e+00  7.4096e-01
  1.3857e-01  1.6641e-01 -4.9110e-01 -8.7762e-01  4.9475e-02  1.8226e-01
 -5.6001e-01 -1.4964e-01  7.7265e-01  5.4812e-01 -3.9168e-01 -3.5062e-01
  1.5908e+00  5.7477e-01  3.9968e-01  4.0626e-01  6.6175e-01 -3.9092e-01
  1.0367e-01 -8.1173e-01  4.8605e-01  4.7342e-01  1.2814e+00  6.4398e-01
 -6.8322e-01  2.5663e-01  1.1108e+00 -7.0744e-01 -8.1610e-01  7.1798e-01
 -5.7853e-01  1.3920e-01  5.1765e-01 -2.7199e-01 -2.1289e-01 -5.9036e-01
  2.8265e-01 -2.6452e-01 -1.0991e-01 -5.9843e-01  1.9566e-01 -1.6214e-01
 -1.6810e-01 -4.5837e-01 -3.1058e-01 -8.9516e-01  3.7820e-01  1.4215e+00
  8.2510e-02 -6.1818e-01 -3.0083e-01 -5.7927e-01 -1.9315e-01 -3.1089e-01
 -5.8628e-01  1.2617e-01  5.8015e-01 -1.0125e+00 -7.2561e-02  3.5650e-01
 -6.9323e-01  8.6621e-02  4.6893e-01  6.2250e-01]",2
969,cosma,"[ 0.1761    0.56866  -0.64466  -0.78452   0.38233   0.1719   -0.23767
 -1.1253    0.78246  -0.09612   0.80667   0.23186  -0.23373  -0.95597
 -0.90678  -0.44196  -0.078228  0.15324  -0.23914   0.078362 -0.65599
 -0.19628   0.05463   0.73109  -0.66433   0.080638  0.051977  1.5205
  0.43976   0.47372   0.015041  0.16885   0.38665   0.4363    0.61165
 -0.15394   0.81712   0.77063   0.79308   0.52448   0.303    -0.1772
  0.62092   0.3618   -0.46624   0.21837  -0.40423  -0.23791   0.092575
  1.4272   -0.040448  0.41937  -0.38053  -0.39429   0.16634   0.26926
  0.33679   0.24     -0.73377  -0.45632  -0.65348   0.086711 -0.073883
  0.49445  -0.90934   0.20305   0.8103   -0.75841   0.22203   0.077027
 -0.018632  0.40427  -0.074952 -0.58309  -0.046227  0.17113  -0.19754
 -0.42286   0.12989   0.1595   -0.12507  -0.81221  -0.1971    0.46644
  0.40365  -0.66754  -0.010537  0.28867  -0.073784 -0.22268  -0.38416
  0.27563   0.29336   0.56253   0.74114   0.22065   0.035046  0.33644
 -0.357     0.31723 ]",0
970,kabine,"[-0.48357   -0.42234   -0.25061    0.43279   -0.13024   -0.53999
 -0.14051   -0.41132    0.36225   -0.46204   -0.19773    0.53138
 -0.50402   -0.10641    0.031369   0.26042   -0.43351   -0.080795
 -0.22143    0.21952   -0.99475   -0.082555  -0.3265    -0.30635
 -0.4326     0.014891   0.4899     0.35756   -0.30594    0.63834
  0.5574     0.26014    0.36352   -0.10612   -0.40361    0.090789
 -0.011352  -0.65365    0.055435   0.085666   0.41462    0.16526
  0.45616    0.37906    0.52242    0.2614     0.034231   0.50435
  0.31407    0.20434    0.03591   -0.23116    0.2012     0.027743
  0.19062    0.92708   -0.3697     0.40107   -0.58259   -0.20934
 -0.30971   -0.2254     0.11468    0.058915  -0.1011    -0.25351
 -0.08562   -0.19775   -0.21685    0.33954   -0.19459    0.0036787
 -0.37221    0.48214   -0.47046    0.1246    -0.37747    0.59167
  0.83326   -0.24542   -0.25303    0.044443   0.47976   -0.37795
  1.349     -0.41041   -0.21608    0.42529   -0.1419    -0.054072
  0.027415   0.091145   0.10619   -0.6119     0.30776   -0.079966
  0.13462    0.37603   -0.92031   -0.54176  ]",0
971,claire,"[-1.9540e-01  3.4679e-01  1.4618e-01 -3.9250e-01  3.5176e-02  3.3551e-01
  4.8953e-01  4.0881e-01  6.1464e-01 -9.0337e-01 -4.6525e-01 -1.9645e-01
  3.4095e-02  3.6002e-01  3.4414e-01 -5.4369e-01 -1.9263e-01  1.7989e-01
 -2.8629e-01  5.7073e-01 -1.8856e-01 -2.6642e-02  3.5557e-01  3.3145e-01
  1.0840e-01  7.4033e-02  7.7627e-02 -1.1336e+00 -6.8161e-02 -1.8263e-01
 -3.9963e-01 -3.0955e-01 -2.7228e-02 -3.0130e-01 -3.0433e-01 -2.9311e-02
  3.3502e-01 -2.6557e-01  3.9047e-02 -8.7011e-02 -3.1168e-01  2.1039e-01
 -7.7871e-01 -3.8816e-02 -5.4237e-01  8.6119e-01 -1.0604e+00 -4.8258e-01
  4.4248e-01  3.2040e-01  1.6567e-01  3.8123e-01 -7.9674e-02  1.5352e-01
 -6.9301e-04 -1.7376e+00  4.2581e-01  4.3134e-01 -9.4187e-01 -2.4877e-01
 -1.8848e-02 -1.3937e-02 -7.0903e-02  3.3667e-01  1.5327e-01 -4.1476e-03
  6.3352e-01  1.0327e+00  2.5970e-01  1.0370e+00  3.1457e-01 -4.5150e-01
 -1.1676e+00 -6.4890e-01  8.9294e-01  2.0391e-02  2.6884e-01 -2.8847e-01
 -6.7687e-01 -8.7075e-02 -8.4362e-01  1.4009e-01  1.1008e-01 -2.7435e-01
 -3.4156e-01 -1.3063e+00 -4.4335e-02  1.9842e-01  3.4934e-01 -8.0026e-02
  3.7320e-01  3.2449e-01  1.1946e+00  4.9946e-01 -3.8662e-01  5.9537e-01
 -3.8203e-01 -1.5157e-01 -4.3987e-01 -2.0226e-01]",1
972,bone,"[-0.27877   0.87534  -0.61578  -0.33327  -0.6746    0.019866  0.51635
  0.1616    0.16799  -0.27525  -0.40764  -0.14506   1.2502    0.63658
  0.54473   0.95051  -0.15704  -0.67849   0.63036   0.051219  0.3155
 -0.18347  -0.9268   -0.036021  0.80415   1.8138    0.17206  -0.87926
  0.33857   0.019944  0.59092   0.14819   0.15918  -0.13946   0.56318
 -0.52394  -0.29984  -0.12421  -0.3695    0.065554 -0.11236  -0.28564
 -0.17503  -0.83661  -0.52329   0.12322  -0.17006   0.15651  -0.084871
 -0.38766   0.47986  -0.3245    0.40275  -0.3986   -0.35687  -1.5646
 -0.76287  -0.98066   0.77347   1.0785    0.12853   1.0744    0.50199
  1.0064    0.16926   0.69855   0.39318   0.16486   0.58642  -0.98562
  0.17988   1.1562    0.33276   0.48771   0.58243  -0.40022  -0.82423
  0.38448   0.26878   0.66112   0.24497   0.79097  -0.76001   0.19792
 -1.0053    0.41176   0.38838   0.50992  -0.76334   0.48494  -0.42163
 -0.22591   0.18184   0.71603   0.15582  -0.81716   0.48526  -0.99594
  0.95698  -0.68384 ]",2
973,cretaceous,"[-0.17126    0.96142    0.79568    0.58295   -1.2983    -0.47978
  0.54742    0.54056   -1.3573    -0.44065    0.10097    1.0778
  0.51225   -0.17502    1.1727    -0.76642   -0.15515   -0.82239
  0.81036   -0.21153    0.24526    0.70876   -0.38704    0.59647
  0.33428   -0.2008     0.65062    0.12039    0.37709   -0.21652
 -0.2627    -0.3882     0.024724  -0.33038    0.68928    0.039907
 -0.042977  -0.88476    0.074232  -0.41187   -0.36105    0.086358
 -0.77677    0.7068    -0.32387   -0.05436    0.83165    0.23408
 -0.35941    0.18068   -0.24823    0.0071615  0.21955   -1.2965
 -0.39792   -0.38447   -1.1059    -1.3799     0.28829    1.5656
 -0.27453    1.2706     0.51365   -0.057867   0.95378    0.0074824
  0.25761   -1.0517     0.049323  -0.91482    0.82489    0.20174
 -0.45812    0.12112   -1.0818    -1.0358    -1.0452    -0.29014
  0.13009   -0.086796   0.05274    0.84835    0.63657   -0.088645
  0.58656    0.72332   -0.54075   -1.0521    -0.2751     0.50363
  0.48212   -0.82698   -0.373      0.56739   -0.083919  -0.22248
 -0.60647   -0.9343    -0.22653   -1.2254   ]",0
974,archie,"[ 3.4975e-02 -2.1657e-01 -1.1074e-01 -9.2604e-01  3.2123e-02  7.3293e-01
  5.3945e-01 -7.0397e-01  2.5161e-01 -8.5145e-01  2.2542e-01 -2.9382e-02
 -3.8414e-01 -1.3162e-01  9.4087e-02 -8.2468e-02  6.5430e-01  1.9024e-01
 -5.2867e-01  5.7729e-01  4.0506e-02 -5.3730e-01  2.9835e-01 -2.2283e-01
  9.7180e-01  2.8368e-01  1.0587e-01 -1.0059e+00 -3.7535e-01  6.0927e-01
 -3.4586e-01  2.7358e-01  7.1960e-01  1.5628e-01 -7.6181e-02  8.5631e-01
 -9.1247e-01  3.2887e-01  3.7238e-02 -3.0797e-02 -2.5909e-01  5.2342e-01
 -1.2238e-01  3.4088e-01 -7.5561e-01  6.3631e-01 -7.8003e-01 -1.1570e-01
  2.6557e-01  4.4790e-01  1.1652e-01  2.4733e-01  5.6333e-05  5.5110e-01
  3.9691e-01 -5.5971e-01 -2.1118e-01 -3.2487e-01 -1.3766e+00 -2.5042e-01
  5.1448e-01  5.2812e-01 -2.8287e-01  7.4448e-01  9.0952e-01 -7.1091e-01
  1.9950e-01  3.1913e-01 -1.5808e-01  7.1600e-01  1.6220e-02 -4.3527e-01
 -4.0042e-01 -1.4434e-01 -2.5967e-01  4.4184e-01 -1.6361e-01 -1.1592e-01
 -4.3465e-01  5.6752e-02  2.9800e-02  1.9676e-01 -4.1777e-02  3.1057e-01
 -2.4002e-01  2.3378e-01 -3.3670e-01 -1.5944e-01 -3.9136e-02  2.2606e-01
  4.6900e-01  4.8604e-01 -4.9653e-01  2.6909e-01 -5.7665e-01 -2.8639e-01
  2.3158e-01  2.6070e-02 -1.6401e-01  4.3840e-01]",1
975,closet,"[ 0.49808    0.92528    0.43105   -0.78769    0.018199   0.65574
  0.0086375  0.42184    0.42566    0.10776    0.23676    0.11899
  0.0033617  0.82685    0.13331    0.20276    0.0083505  0.88527
 -0.12      -0.95055   -0.29841    0.54975    0.003387  -0.69533
  0.60616   -0.063315  -0.78869   -0.53785   -0.17456    0.046263
  0.68937   -0.72112    0.51512    0.19697    0.42402    0.95768
  0.20974   -0.36793    0.82792   -0.57498    0.26629   -0.13768
  0.31048   -0.30045   -0.45608   -0.090724  -0.37359    0.70622
  0.65724    0.28631   -0.27233   -0.1889    -0.099883   0.5153
 -0.5785    -0.97537   -0.029246  -0.063241   1.039      0.24879
 -0.15729    0.26369   -0.46063    0.83325    0.90014    0.073968
  1.5864    -0.24715    0.032941   0.25551    0.70128    0.14762
  0.20966    0.10967   -0.22597    0.17086    0.18367   -0.5516
  0.1196     0.30112   -0.98394    0.39279    0.23104    0.33858
 -0.56925   -0.34772   -0.064484   0.53186   -0.44897   -0.14971
  0.68511    0.69402    1.3567     0.016178   0.38317   -0.52017
  0.27584   -0.17084    0.1413     0.17577  ]",2
976,cartier,"[ 0.27337   -0.27447   -0.99151    0.25107    0.75691   -0.16646
  0.57433    0.81224    0.25603   -0.5205    -0.0029264  0.28457
  0.2062    -0.5141     0.19605    0.69764    0.82593   -0.16535
  0.089229  -0.10624    0.30117    0.4914     0.34609   -0.76743
  1.1901     0.25824   -0.15195   -0.34412    0.7222    -0.92061
  0.28941   -0.32224   -0.42618    0.67849    0.28668   -0.085428
 -0.026588   0.66616    0.013641  -0.26082    0.57754    0.11055
 -0.26795   -0.86949   -1.1414     1.1407    -0.10546   -0.26274
  0.012069  -0.22273   -0.43243    0.87488   -0.45097   -0.038675
 -0.88056   -0.4219    -0.54304    0.92097   -0.44721   -0.69063
 -0.089816  -0.050485   0.61123    0.67123   -0.17506   -0.31193
 -0.80773    0.54091    0.16736   -0.40306   -0.21329    0.01974
  0.21432    0.55319    0.047836  -0.47399    0.64109   -0.094736
 -0.71014   -0.01866    0.64159    0.13644    0.72871    0.30356
  0.61015   -0.07428   -0.75557   -0.83808   -0.20074   -1.3723
  0.11427   -0.0088304  0.69767   -0.64679   -0.32064   -0.090386
 -0.62065   -0.57344   -0.072606  -0.23188  ]",0
977,criticism,"[-4.4958e-01  2.2955e-01  2.7653e-01 -3.3652e-01  2.6225e-01  5.4915e-01
 -6.7403e-01 -8.6383e-01 -2.7044e-01  1.9605e-02 -6.3553e-01 -3.9606e-01
 -1.6017e-01 -1.0461e-01 -1.3187e-01  4.0048e-01 -1.1482e+00 -4.0981e-01
 -4.3088e-01  1.3348e-01  5.1932e-02  1.1877e-01 -3.5353e-01  3.7450e-02
  2.2635e-04  1.2893e-01 -2.2837e-01  4.2600e-01  3.0989e-01 -1.3023e-01
  2.6374e-01  3.8545e-01 -2.9413e-01  6.2259e-01 -7.8663e-01  5.3194e-01
 -6.2458e-02 -2.4175e-01 -9.2976e-01  2.9936e-01 -1.3667e+00 -1.6338e-01
  1.4010e-01  5.9408e-01  3.0532e-01 -6.8095e-01  6.4480e-01 -4.9428e-02
  3.4070e-01 -5.4821e-01  1.0527e+00  1.5400e-01  1.6277e-01  9.4450e-01
 -4.7453e-02 -1.8841e+00  3.7275e-01 -4.1041e-01  9.7532e-01 -3.6035e-01
  3.6964e-01  1.2097e-02  1.7075e-01  2.1770e-01  9.4927e-01 -6.3132e-01
  3.4634e-01  8.7827e-02  4.7791e-02  1.2188e-02 -1.6084e-02  3.4166e-01
 -3.6698e-01 -2.4010e-01 -4.1976e-01  1.6655e-01 -1.7669e-01  2.3628e-01
 -1.3180e+00  4.4048e-01  7.1091e-01 -4.7578e-01  1.7526e-02 -3.5929e-01
 -1.5313e+00 -4.0135e-01 -5.5802e-01  5.6205e-01 -5.4505e-02 -1.0406e+00
  1.6815e-01 -9.3799e-02 -6.8802e-01  3.5327e-01  5.6438e-01  3.3253e-01
 -6.4471e-01  3.1464e-01  6.4102e-01  6.9437e-01]",3
978,cicero,"[ 6.1939e-03 -2.3191e-01 -8.0769e-02 -1.8487e-01  4.0567e-02  1.1959e+00
  3.9088e-01 -6.0292e-01  5.5679e-01 -2.8104e-01 -1.2407e-01  2.6856e-01
 -1.1009e+00  3.5689e-02 -2.5462e-01 -1.9200e-01  7.9794e-01 -9.1138e-01
 -3.7883e-01  3.3923e-01  7.0374e-01 -3.0696e-01 -5.2189e-01  7.8669e-01
 -9.8511e-02 -5.8085e-01 -1.3948e-01 -4.8859e-01 -9.7381e-02  3.7584e-01
  5.0219e-02  4.5207e-01 -3.9142e-01  6.8926e-01 -1.0108e-01  1.0797e+00
  4.6039e-01 -1.3654e-01 -9.6215e-05  5.3628e-01 -6.9156e-01 -2.5675e-01
  7.3091e-01 -7.6584e-02 -4.6510e-01 -3.3244e-01  4.0763e-01 -7.7654e-01
  1.7637e-01  6.4307e-01  5.8774e-02  9.5375e-01 -1.9849e-01 -3.4234e-01
 -4.2436e-01 -1.9964e-01 -1.3355e-01 -2.4057e-01 -9.0459e-01 -3.5402e-02
 -9.1052e-01  1.5036e-01 -2.6935e-01  4.7146e-01 -4.3086e-01 -7.6908e-01
  6.2565e-01 -1.0572e+00 -3.2887e-01  3.3286e-01 -3.0989e-02  4.2302e-01
  4.9582e-01 -5.1190e-01 -1.6901e-01 -5.2070e-01  1.5613e-01  4.3947e-02
  1.6841e-02 -1.8112e-01  2.1324e-02  1.8215e-01 -1.0742e+00 -5.8422e-01
 -4.8660e-02  6.6374e-01 -7.3170e-01 -7.2044e-01  4.6249e-02 -8.0511e-01
  9.6446e-02  3.1618e-02  6.3205e-01  6.5873e-02 -9.4322e-02 -5.1617e-02
 -4.8317e-02 -3.2831e-01 -1.9994e-01  2.6186e-01]",0
979,baptism,"[ 0.79078   0.68361  -0.28208  -0.034201 -0.38048   0.83558   0.64357
  0.60297  -0.033902 -0.2494   -0.51314   0.33398   0.51862   1.0167
  0.52249  -1.1548    0.22399   0.13487  -0.48096   0.70799  -1.1171
 -0.90859  -0.70309   0.47126  -0.23402   0.47945  -0.48142   0.79909
  0.096094 -0.046669 -0.098213 -0.55663  -0.094436  0.67011   0.45695
 -0.17949  -0.67689   0.086869 -0.12311  -0.41693  -0.27358   0.74623
  0.16377  -0.65397  -0.29939  -0.44304  -0.19901  -0.18057  -0.14631
 -0.13269   0.63515   0.56635  -0.021133  0.23656  -0.68998  -0.65058
  0.32561  -0.5084    0.17097  -0.667     0.74557   0.15985   0.7473
 -0.3424    0.11801   0.21248  -0.21298  -1.2487   -0.024887 -1.3398
 -0.53758  -0.12611   0.97621   0.40125  -0.13792   0.20476  -0.67937
 -1.0909   -0.91212  -0.85438  -0.39101  -0.12846   0.43606   0.65936
 -0.44318  -0.15918   0.24613  -0.32178   0.58516  -0.30724  -0.12062
 -0.57471  -0.36353   1.406    -0.42663  -0.98085  -0.20267   0.077238
 -0.30072  -0.070452]",0
980,christening,"[ 0.012118  0.097619  0.089798  0.14234  -0.39258   0.05616   0.25387
  0.70417  -0.1202    0.74127  -0.44013   0.9226    0.09562   0.4095
  0.052442 -0.56682   0.70112   0.018885  0.6407   -0.4839   -1.1198
 -0.84174   0.12324  -0.21042   0.50006   0.42551  -0.58115   0.89555
 -0.049867 -0.13147   0.29155  -0.23623   0.86005  -0.10538  -0.1014
 -0.32411   0.083602 -0.24768  -0.37574  -0.32222   0.61219   0.14077
  0.57183  -0.32656  -0.39862  -0.035694 -0.26708   0.23691  -0.13065
 -0.17757  -0.1225    0.35192   0.16354  -0.19299  -0.87245  -0.42555
 -0.11596   0.17907  -0.27204  -0.20093  -0.61581   0.15164   0.5735
  0.41404  -0.52623  -0.27566  -0.46397  -0.27751  -0.044912 -0.47705
 -0.45146  -0.38829  -0.26136   0.11699  -0.39634   0.84583  -0.37195
 -0.26517  -0.097871 -0.53326  -0.36723  -0.39765   0.94831   0.48875
  0.034779 -0.28963   0.2521   -0.32282   0.2019   -0.28986   0.052232
 -0.0506    0.85007  -0.30242  -0.19825  -0.65675  -0.14218  -0.016217
 -0.29894   0.33494 ]",0
981,comics,"[ 0.1469   -0.29534  -0.31671  -0.30029   0.95174   0.34152   0.25508
 -0.61818   0.23524  -1.0007    0.29948  -1.0966    0.34317  -0.93266
 -0.028131  0.45704   1.2065    0.40699   0.73738  -0.052634  1.2672
 -0.58     -0.37928  -0.5414    1.3327    0.41164   1.0302   -0.49339
 -0.16946   0.27408  -0.15097   0.2513   -0.92379  -0.28606  -0.47079
  0.70143  -0.61466  -0.17457  -0.46403  -0.33305   0.011666  1.1613
 -0.89448  -0.063494 -0.18312  -0.11245  -0.085006  0.033605  0.87762
  0.36958  -0.29259   0.52369  -0.45002   1.1657    0.59592  -0.90448
 -0.7176    0.31506   0.080205  0.365     0.45238   1.3859   -1.0766
  0.39335   1.8653   -0.696    -0.069809  0.7429    0.32064   0.41061
  0.31228   0.43378  -0.36649   0.24119  -0.39457   0.37639   0.25475
  0.64959  -1.1751   -0.41799  -0.86102  -0.011141  0.2486   -0.37009
 -0.45077   0.16732  -0.92713  -0.59739   0.1435    0.21462   0.14737
  0.73149   0.20042  -0.12609  -0.4822   -0.20505  -0.094527 -0.17724
  0.98934  -0.1187  ]",2
982,babies,"[ 0.88314   0.89391  -0.16515  -0.16123  -0.75325   0.25697   0.053709
  0.43588   0.18432  -0.27747  -0.37012   0.77977   0.35807   1.0777
  0.74186   0.04521  -0.18185   0.52405  -0.070797 -0.069596  0.25743
 -0.17623   0.22393   0.64247  -0.07778   0.55001  -0.483    -0.42629
 -0.26112   1.242     1.0847    0.26323   0.45547   0.092234  0.27309
 -0.53398   0.12167   0.80604  -0.037329 -0.41317  -0.059752  0.16349
 -0.95289  -1.0573   -0.30411   0.17194  -0.2344    0.24518  -0.99365
 -0.43946  -0.29014  -0.87947  -0.26976   0.85543  -0.18099  -0.67151
 -0.40573  -0.050052  0.58823   0.12425   0.52404   1.0999    0.43803
 -0.15437  -0.042183  1.0011    0.16551  -0.35696  -0.06305  -0.95624
  0.025513  0.050855 -0.20226   0.59169   0.37751   1.1759   -0.17046
 -0.11351  -0.60328  -0.989     0.17014   0.1354    0.30223   0.55823
 -1.734    -0.47571   0.81181  -0.11156  -1.1093    0.0121    0.30941
  0.34899   0.69606  -0.40145  -1.1257   -0.28134  -0.59073   0.2767
  0.44401  -0.46518 ]",2
983,cousins,"[ 0.42737    0.037724   0.44888   -0.42266   -0.44355    0.23765
 -0.17414   -0.39188   -0.071005  -0.059317  -0.085816  -0.086125
  0.34769    0.66374    0.33164   -0.52067   -0.46131   -0.056674
 -0.53693    0.6971     0.19194    0.41171    0.50127    0.36832
  0.2944     0.077244  -0.33603   -0.46803    0.29811    0.69706
  0.49656   -0.055911   0.69785   -0.29982    0.69895    0.1054
  0.44623    0.53264    0.37864    0.04497    0.12392    0.11017
  0.0082072 -0.14903   -0.19268    0.38083   -0.29177    0.039923
  0.24676   -0.11389   -0.57954   -0.29169    0.049643   0.3
  0.53058   -0.23944   -0.41506    0.017125  -0.36178    0.82349
  0.32199    0.99271    0.6022    -0.26701    0.36767   -0.65448
 -0.13029    0.70219    0.045739  -0.26453   -0.56862    0.0085478
  0.2666    -0.98608   -0.7121     0.17457   -0.20401   -0.57302
 -0.096164   0.4452    -0.13472    0.53763    0.37986    0.28535
 -1.0782    -0.018539  -0.1394    -0.58263   -0.017723  -0.4037
 -0.35624    0.16658    0.66998   -0.070798  -1.14      -0.28085
 -0.68196   -0.30512   -0.13603   -0.34862  ]",1
984,cbs,"[ 3.8278e-01 -9.6431e-01  4.2506e-01 -6.8770e-01 -1.6482e-01 -3.7713e-01
  6.2143e-01  4.3874e-01 -2.7747e-01 -3.8061e-02  5.5459e-01 -9.5296e-02
 -4.9780e-02 -4.3915e-01  2.4732e-01 -9.8341e-01  3.4970e-01 -8.6620e-02
  3.1058e-01  7.0856e-01 -5.0914e-01  3.0036e-01 -5.1918e-01 -9.6303e-02
  1.0086e+00 -4.7473e-01  9.3006e-01  8.7065e-01 -2.9992e-01  2.5455e-01
  1.0177e+00  1.2355e+00 -1.6453e-01 -5.5822e-02 -4.8991e-01  5.5369e-01
  1.9292e-01 -5.1153e-01 -4.0028e-02  6.9433e-02  1.3017e-02  5.6915e-01
 -1.0282e+00  1.0160e+00 -5.6683e-01  2.0562e-03 -4.5808e-01 -5.7011e-01
  5.8213e-03 -1.5118e+00 -5.9650e-01 -3.8536e-01  4.0874e-01  4.4439e-01
  4.5808e-01 -2.1324e+00  1.0358e-02  2.3106e-01  4.0528e-01  6.3282e-01
 -2.3395e-01  6.7433e-01  1.0341e-01 -8.1697e-01  7.1470e-01 -7.4640e-01
  1.2447e-01  8.6659e-01 -4.7694e-01  1.3389e+00 -1.4785e-01 -3.1984e-02
 -2.6314e-01  7.3160e-01  1.0365e-01 -6.8952e-02  5.7456e-02  1.2388e-01
 -4.9559e-01  4.7894e-03 -4.1654e-02 -5.3620e-01  2.8140e-01  2.9024e-01
 -8.9300e-01 -6.0696e-01 -7.0532e-01  8.8941e-01  2.3964e-01  2.2233e-01
  6.4895e-01 -3.5991e-02  7.9696e-02  1.1397e-01 -9.2433e-01 -3.6913e-01
  4.8614e-01  1.6408e-01  5.2504e-01  5.5495e-01]",2
985,blond,"[ 0.39433    0.1019     0.55305   -0.49998   -0.044176  -0.24799
  0.082687   1.1175    -0.45718    0.69247   -0.54512    0.18199
  0.61752    0.69096    0.83879    0.82897   -0.16172   -0.045265
  0.75958    0.23195   -0.6167     0.76907   -0.42528   -0.12388
  1.6524     0.7938    -0.39859   -1.0953    -0.057908   0.17739
  0.63946   -0.087698   0.1085    -0.91383    0.40433   -0.10732
  0.029512  -0.22902    1.1229     0.34795    0.19116   -0.53276
 -0.20559   -0.12889    0.1115     0.39747    0.4242     0.3722
  0.48993    0.5724    -0.32008   -0.52052    0.32943    1.0136
 -0.55419   -1.0529    -0.55033    1.0931    -0.073183  -0.28456
  0.77022    0.55478   -0.61686   -0.15423    0.52581   -0.09843
  1.1915    -0.2111    -0.03639   -0.25126    0.95413    0.25587
 -0.092985  -0.0916    -0.065625  -0.024334   0.2613    -0.38055
  0.72411   -0.79092    0.40986   -0.18827    0.96244   -0.38558
 -0.3215    -1.1858     0.0071911  0.46695   -0.37798   -0.04369
 -0.52647   -0.36643   -0.10235   -0.39388   -0.18187   -0.36995
 -1.5217    -0.22508   -0.77667    0.25522  ]",2
986,blazer,"[ 0.012694  0.1353    0.23571  -0.85321   0.3905    0.26953   1.269
  1.194    -0.57869   0.37906  -0.38723   0.16402   0.34387   0.14893
  0.42158   0.073073  0.52283  -0.18891   0.38103  -0.70163   0.005178
 -0.24577   0.075824 -0.27758   0.7792    0.82534  -0.73531  -0.802
 -0.38474  -0.73127   0.35886   0.062115 -0.89964  -0.087962  0.3249
  1.0924   -0.11399   0.42152   0.9171    0.62155   0.62929  -0.56934
  0.029397 -0.49142  -1.5003    0.67976   0.23558   0.54987   0.31905
 -0.33548  -0.44983   0.16103  -0.46024   0.4745   -0.25783  -0.71822
  0.26793   0.25184   0.3475   -0.004842 -0.063196 -0.57794   0.31301
  0.54399   0.54237  -0.78524   0.53644   0.24662   0.48823   0.81197
  0.80498   0.069954 -0.23274  -0.61566  -0.30278   1.068     0.47684
  0.077786  0.19412  -0.14659  -0.64065  -0.15715   0.48659  -0.42155
  0.5958    0.1911   -0.51166  -0.04828   0.13682   0.59001  -0.12552
  0.08122  -0.176    -0.28516   0.31808  -0.27466  -1.1241    0.31724
 -0.89645  -0.027306]",2
